area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_clean,price_per_sqft,crime_rate,entertainment_centers,restaurant_count,crime_score,entertainment_score,restaurant_score,distance_to_center,proximity_score,room_density,popularity_score,volatility_score
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,,1590,3.0,1.0,54.0,3.0,1590.0,3396.2264150943397,9.217798820809328,3,37,0.7821209349250191,3.333333333333333,7.551020408163264,8.385304790667908,3.532906862592708,265.0,3.940520446096654,74.4198209277083
Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Frowsru,1240,2.0,3.0,45.0,2.0,1240.0,3629.032258064516,6.250190653067074,7,7,3.7497549367674523,7.777777777777778,1.4285714285714284,2.0958835991646647,8.383568065880326,310.0,1.1895910780669143,24.405347506330692
Super built-up  Area,Ready To Move,MCECHS  layout,2 BHK,,1200,2.0,2.0,54.0,2.0,1200.0,4500.0,3.5662338323313314,6,7,6.433735122316021,6.666666666666666,1.4285714285714284,11.43300628590238,1.1823936830799007,300.0,0.07434944237918215,54.58021619598075
Super built-up  Area,Ready To Move,Dodda Nekkundi,2 BHK,,1100,2.0,1.0,41.16,2.0,1100.0,3741.8181818181815,2.241052853659963,7,39,7.758927637166098,7.777777777777778,7.959183673469388,1.8365025034994318,8.58361347217452,275.0,0.5390334572490706,137.59136415272897
Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1180,2.0,1.0,128.0,2.0,1180.0,10847.457627118643,9.589849513155741,3,10,0.4100670037430476,3.333333333333333,2.0408163265306123,1.8365025034994318,8.58361347217452,295.0,1.3382899628252787,158.6786699738666
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1115,2.0,1.0,50.0,2.0,1115.0,4484.304932735426,9.441580265617429,6,26,0.5583375420186738,6.666666666666666,5.306122448979592,1.8365025034994318,8.58361347217452,278.75,7.379182156133829,114.99938702430282
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,33.0,2.0,845.0,3905.3254437869823,7.5057689245371515,7,44,2.494165735035354,7.777777777777778,8.979591836734693,9.905124481433225,2.3607591902524674,211.25,0.9479553903345725,10.71053320288939
Super built-up  Area,Ready To Move,4th Block Jayanagar,3 BHK,,1567.2,2.0,0.0,190.0,3.0,1567.2,12123.532414497193,5.32505021535596,8,23,4.674903428159981,8.88888888888889,4.6938775510204085,1.8365025034994318,8.58361347217452,313.44,0.07434944237918215,276.04347483684523
Super built-up  Area,Ready To Move,Channasandra,3 BHK,Unm 2El,1310,2.0,2.0,45.0,3.0,1310.0,3435.114503816794,7.830003490491936,3,18,2.1699283465016497,3.333333333333333,3.673469387755102,9.905124481433225,2.3607591902524674,262.0,0.7063197026022305,62.27312059621628
Plot  Area,Ready To Move,Yelahanka,1 Bedroom,,26136,1.0,0.0,150.0,1.0,26136.0,573.921028466483,7.586619232750077,8,8,2.413314722991315,8.88888888888889,1.6326530612244896,8.385304790667908,3.532906862592708,13068.0,3.940520446096654,74.4198209277083
Built-up  Area,Ready To Move,Jyothi Nagar,2 BHK,,959,2.0,1.0,42.5,2.0,959.0,4431.699687174139,8.042811362711534,2,31,1.9571186217127163,2.2222222222222223,6.326530612244898,9.905124481433225,2.3607591902524674,239.75,0.03717472118959107,13.788582233137676
Built-up  Area,Ready To Move,8th Phase JP Nagar,4 BHK,,1200,4.0,1.0,140.0,4.0,1200.0,11666.666666666666,5.859819309289132,2,41,4.140129678868836,2.2222222222222223,8.36734693877551,2.0958835991646647,8.383568065880326,150.0,1.0594795539033457,56.80213893309553
Super built-up  Area,Ready To Move,Kambipura,2 BHK,Prrtht ,883,2.0,1.0,37.0,2.0,883.0,4190.260475651189,2.1782614200159536,2,41,7.8217196174322,2.2222222222222223,8.36734693877551,11.43300628590238,1.1823936830799007,220.75,0.44609665427509293,7.030018747269207
Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,55.5,2.0,1050.0,5285.714285714285,4.424728573425894,6,33,5.575232907714886,6.666666666666666,6.73469387755102,2.0958835991646647,8.383568065880326,262.5,1.0780669144981412,48.77934168753043
Super built-up  Area,21-Mar,Yelahanka,2 BHK,Goues A,1390,2.0,2.0,70.21,2.0,1390.0,5051.079136690647,6.018198283419872,7,44,3.981749325991963,7.777777777777778,8.979591836734693,8.385304790667908,3.532906862592708,347.5,3.940520446096654,74.4198209277083
Super built-up  Area,Ready To Move,Kenchenahalli,3 BHK,AriosPa,1280,2.0,2.0,69.0,3.0,1280.0,5390.625,4.865913451119363,6,5,5.134044189347824,6.666666666666666,1.0204081632653061,5.397025953714566,5.8375908355149475,256.0,0.2973977695167286,22.11635895289578
Plot  Area,Ready To Move,Lingarajapuram,7 Bedroom,,1280,5.0,3.0,150.0,7.0,1280.0,11718.75,3.856449507539068,2,14,6.1435169206760865,2.2222222222222223,2.8571428571428568,9.905124481433225,2.3607591902524674,106.66666666666667,0.16728624535315983,33.25498224994932
Super built-up  Area,Ready To Move,Yelahanka,3 BHK,PuziaVe,1614,3.0,2.0,95.0,3.0,1614.0,5885.9975216852545,9.79322811196565,5,45,0.20668663444903185,5.555555555555555,9.183673469387756,8.385304790667908,3.532906862592708,269.0,3.940520446096654,74.4198209277083
Super built-up  Area,Ready To Move,Kasturi Nagar,2 BHK,,1000,2.0,0.0,58.0,2.0,1000.0,5800.0,9.250844178727409,4,12,0.7490752893351711,4.444444444444445,2.4489795918367347,11.43300628590238,1.1823936830799007,250.0,0.2973977695167286,99.4616289078356
Super built-up  Area,18-Apr,Marathahalli,2 BHK,,1196,2.0,2.0,57.9,2.0,1196.0,4841.13712374582,2.220078553739808,6,14,7.7799021196751035,6.666666666666666,2.8571428571428568,1.8365025034994318,8.58361347217452,299.0,3.2527881040892193,72.43357269502987
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,,1220,3.0,2.0,57.0,3.0,1220.0,4672.131147540984,4.731339254641959,9,45,5.268619557342179,10.0,9.183673469387756,1.8365025034994318,8.58361347217452,203.33333333333334,7.379182156133829,114.99938702430282
Super built-up  Area,19-Apr,Ambalipura,2 BHK,Sisice ,950,2.0,1.0,31.95,2.0,950.0,3363.157894736842,9.702556648454275,3,21,0.29735888728822263,3.333333333333333,4.285714285714286,11.43300628590238,1.1823936830799007,237.5,0.5018587360594796,62.55385493961397
Super built-up  Area,Ready To Move,Doddabommasandra,9 BHK,,2400,8.0,0.0,325.0,9.0,2400.0,13541.666666666666,4.223738846454939,8,8,5.776224384373957,8.88888888888889,1.6326530612244896,9.905124481433225,2.3607591902524674,141.1764705882353,0.13011152416356878,99.41064425138885
Super built-up  Area,Ready To Move,Akshaya Vana,2 BHK,Daganva,1141,2.0,1.0,55.0,2.0,1141.0,4820.333041191937,2.1232073422964213,7,34,7.876774174417349,7.777777777777778,6.938775510204081,2.0958835991646647,8.383568065880326,285.25,0.1486988847583643,60.02082971769051
Super built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Saisena,1200,2.0,2.0,51.0,2.0,1200.0,4250.0,3.414800758541391,6,27,6.585169514385525,6.666666666666666,5.5102040816326525,2.0958835991646647,8.383568065880326,300.0,0.724907063197026,58.793824324306904
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1380,2.0,2.0,55.0,3.0,1380.0,3985.5072463768115,5.47013948149154,2,20,4.529812898969974,2.2222222222222223,4.081632653061225,11.43300628590238,1.1823936830799007,276.0,1.4684014869888475,138.7217119406531
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Elayabh,855,2.0,1.0,32.0,2.0,855.0,3742.690058479532,3.2794591625273624,9,25,6.720512288596995,10.0,5.1020408163265305,5.397025953714566,5.8375908355149475,213.75,0.5576208178438662,16.99084239148883
Super built-up  Area,18-Sep,Chandapura,1 BHK,SunceEs,645,1.0,1.0,16.45,1.0,645.0,2550.3875968992247,5.52842648924573,8,24,4.471525383806344,8.88888888888889,4.8979591836734695,9.905124481433225,2.3607591902524674,322.5,1.8587360594795537,28.699749672429213
Super built-up  Area,Ready To Move,Chandapura,2 BHK,Siissi ,922,2.0,1.0,36.0,2.0,922.0,3904.5553145336225,9.282907316739397,7,27,0.7170118722019938,7.777777777777778,5.5102040816326525,9.905124481433225,2.3607591902524674,230.5,1.8587360594795537,28.699749672429213
Built-up  Area,Ready To Move,Nagappa Reddy Layout,2 BHK,,1200,2.0,2.0,43.2,2.0,1200.0,3600.0,7.937792079189583,5,8,2.062138819465434,5.555555555555555,1.6326530612244896,12.966111067993126,0.0,300.0,0.1858736059479554,15.451414893860766
Super built-up  Area,Ready To Move,Nagadevanahalli,3 BHK,Gaenty ,1240,2.0,2.0,65.0,3.0,1240.0,5241.935483870968,9.332445778217487,5,7,0.6674729794737175,5.555555555555555,1.4285714285714284,1.8365025034994318,8.58361347217452,248.0,0.1858736059479554,67.21813578029204
Super built-up  Area,18-Aug,7th Phase JP Nagar,2 BHK,,1070,2.0,2.0,42.0,2.0,1070.0,3925.233644859813,9.12795591041935,4,5,0.8719646274299581,4.444444444444445,1.0204081632653061,11.43300628590238,1.1823936830799007,267.5,2.7509293680297398,69.76670118360924
Super built-up  Area,Ready To Move,Rajiv Gandhi Nagar,2 BHK,Almid P,1293,2.0,2.0,75.0,2.0,1293.0,5800.46403712297,4.3780203412860486,7,17,5.621941546466751,7.777777777777778,3.4693877551020407,11.43300628590238,1.1823936830799007,323.25,0.11152416356877323,19.701945758393173
Built-up  Area,Ready To Move,R.T. Nagar,3 BHK,,1380,2.0,1.0,50.0,3.0,1380.0,3623.1884057971015,5.206646909906104,8,29,4.7933077643533455,8.88888888888889,5.918367346938775,5.397025953714566,5.8375908355149475,276.0,0.6691449814126393,102.28889604433246
Super built-up  Area,Ready To Move,Yelahanka New Town,3 BHK,Cerasy ,1599,3.0,2.0,80.0,3.0,1599.0,5003.126954346467,3.7336104825632717,1,33,6.266357015009931,1.1111111111111112,6.73469387755102,6.878873032442892,4.694729208803859,266.5,0.7434944237918216,145.68355623642742
Super built-up  Area,Ready To Move,Nehru Nagar,2 BHK,Veyalin,967,2.0,2.0,41.1,2.0,967.0,4250.258531540848,2.116294515781897,7,30,7.883687061110524,7.777777777777778,6.122448979591837,5.397025953714566,5.8375908355149475,241.75,0.20446096654275092,40.01185051729277
Super built-up  Area,Ready To Move,Silver Springs Layout,3 BHK,SaMTBai,1885,3.0,3.0,90.0,3.0,1885.0,4774.535809018567,5.840744771827742,9,23,4.159204382380959,10.0,4.6938775510204085,5.397025953714566,5.8375908355149475,314.1666666666667,0.07434944237918215,16.812693617224657
Built-up  Area,Ready To Move,1st Block Koramangala,2 BHK,,860,2.0,2.0,65.5,2.0,860.0,7616.279069767442,9.24078698133295,7,43,0.7591325742811621,7.777777777777778,8.775510204081632,2.0958835991646647,8.383568065880326,215.0,0.1858736059479554,222.50748426863208
Plot  Area,Ready To Move,Yelahanka,1 Bedroom,,1075,1.0,0.0,19.5,1.0,1075.0,1813.953488372093,7.635590079696806,7,29,2.364343449735688,7.777777777777778,5.918367346938775,8.385304790667908,3.532906862592708,537.5,3.940520446096654,74.4198209277083
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ahriaup,1050,2.0,1.0,63.5,2.0,1050.0,6047.619047619048,5.3482072129792195,9,45,4.651746228946699,10.0,9.183673469387756,1.8365025034994318,8.58361347217452,262.5,7.379182156133829,114.99938702430282
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1595,3.0,2.0,88.0,3.0,1595.0,5517.241379310345,6.359047079211502,5,19,3.640897562988546,5.555555555555555,3.877551020408163,1.8365025034994318,8.58361347217452,265.8333333333333,3.2527881040892193,72.43357269502987
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Adeatlm,1350,2.0,2.0,102.0,2.0,1350.0,7555.555555555556,7.987212886134313,3,19,2.0127175822947425,3.333333333333333,3.877551020408163,1.8365025034994318,8.58361347217452,337.5,7.379182156133829,114.99938702430282
Built-up  Area,Ready To Move,Hebbal,2 BHK,Srntsha,1204,2.0,2.0,45.0,2.0,1204.0,3737.5415282392028,4.8843349975274,9,34,5.115622482573576,10.0,6.938775510204081,1.8365025034994318,8.58361347217452,301.0,3.2899628252788107,125.52607716272382
Super built-up  Area,Ready To Move,Sarjapur  Road,4 BHK,SoineJa,2990,4.0,0.0,240.0,4.0,2990.0,8026.755852842809,9.502184543325015,3,5,0.4977327367289764,3.333333333333333,1.0204081632653061,1.8365025034994318,8.58361347217452,373.75,7.379182156133829,114.99938702430282
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Usquaya,1035,2.0,2.0,49.0,2.0,1035.0,4734.299516908212,7.986551012614952,9,26,2.0133794615759513,10.0,5.306122448979592,1.8365025034994318,8.58361347217452,258.75,7.379182156133829,114.99938702430282
Super built-up  Area,18-Dec,ITPL,2 BHK,,1000,2.0,1.0,29.95,2.0,1000.0,2995.0,2.9114420045690252,5,37,7.088532650277518,5.555555555555555,7.551020408163264,11.43300628590238,1.1823936830799007,250.0,0.22304832713754646,82.45441616708317
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,CoLeoen,1457,3.0,3.0,85.0,3.0,1457.0,5833.905284831846,6.678919447854553,3,40,3.3210224097410763,3.333333333333333,8.16326530612245,1.8365025034994318,8.58361347217452,242.83333333333334,7.379182156133829,114.99938702430282
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,47.0,2.0,1194.0,3936.348408710218,3.999973403848821,2,16,5.999991774939016,2.2222222222222223,3.265306122448979,8.385304790667908,3.532906862592708,298.5,2.639405204460967,55.6771770505317
Super built-up  Area,21-Dec,Bannerghatta,2 BHK,,1100,2.0,1.0,66.0,2.0,1100.0,6000.0,9.588241355493762,7,33,0.4116751754046191,7.777777777777778,6.73469387755102,8.385304790667908,3.532906862592708,275.0,0.33457249070631967,81.25092920534526
Super built-up  Area,18-Mar,Whitefield,3 BHK,Prtates,1655,3.0,3.0,120.0,3.0,1655.0,7250.755287009063,7.655749988424863,2,48,2.34418336550835,2.2222222222222223,9.795918367346939,1.8365025034994318,8.58361347217452,275.8333333333333,10.0,140.5804683445764
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1691.2,3.0,1.0,115.0,3.0,1691.2,6799.905392620624,4.081496196440635,7,42,5.918468272661869,7.777777777777778,8.571428571428571,3.9673726639594435,6.940198457999553,281.8666666666667,5.037174721189591,35.8270464960869
Super built-up  Area,18-Jun,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,46.1,2.0,1215.0,3794.238683127572,5.74461032293687,2,45,4.255339668156905,2.2222222222222223,9.183673469387756,2.674899739877527,7.937006920694576,303.75,0.9293680297397768,264.75944447196224
Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,Wiowsri,1010 - 1300,2.0,0.0,50.125,2.0,1155.0,4339.82683982684,9.159817519670156,6,16,0.8401027408123443,6.666666666666666,3.265306122448979,3.9673726639594435,6.940198457999553,288.75,5.037174721189591,35.8270464960869
Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1639,3.0,2.0,129.0,3.0,1639.0,7870.65283709579,6.1918613809014165,1,23,3.8080847167104763,1.1111111111111112,4.6938775510204085,3.9673726639594435,6.940198457999553,273.1666666666667,1.6356877323420074,46.57551573562775
Super built-up  Area,18-Apr,Sarjapur  Road,3 BHK,PualeSk,1685,3.0,1.0,135.0,3.0,1685.0,8011.86943620178,4.908468595229269,5,37,5.091488674780029,5.555555555555555,7.551020408163264,1.8365025034994318,8.58361347217452,280.8333333333333,7.379182156133829,114.99938702430282
Built-up  Area,Ready To Move,Kaveri Nagar,5 Bedroom,,1008,4.0,2.0,180.0,5.0,1008.0,17857.14285714286,5.842724233634123,3,10,4.157224903342648,3.333333333333333,2.0408163265306123,11.43300628590238,1.1823936830799007,112.0,0.055762081784386616,83.21658488546619
Super built-up  Area,Ready To Move,Hormavu,2 BHK,Jhntspa,1100,2.0,3.0,38.0,2.0,1100.0,3454.5454545454545,4.951965659784874,5,44,5.047991231566778,5.555555555555555,8.979591836734693,9.905124481433225,2.3607591902524674,275.0,1.3754646840148699,55.20467717329451
Super built-up  Area,19-Sep,Marathahalli,3 BHK,Vaeva E,2122,3.0,2.0,125.0,3.0,2122.0,5890.66918001885,5.503613964901281,7,30,4.496338124152772,7.777777777777778,6.122448979591837,1.8365025034994318,8.58361347217452,353.6666666666667,3.2527881040892193,72.43357269502987
Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1050,2.0,2.0,47.0,2.0,1050.0,4476.190476190476,2.5371390011499795,7,44,7.462838912139303,7.777777777777778,8.979591836734693,8.385304790667908,3.532906862592708,262.5,0.22304832713754646,10.309583765809482
Built-up  Area,Ready To Move,Kengeri,2 BHK,Sravema,1230,2.0,2.0,45.0,2.0,1230.0,3658.5365853658536,7.525226128938319,1,28,2.4747083612522,1.1111111111111112,5.7142857142857135,1.8365025034994318,8.58361347217452,307.5,1.3382899628252787,73.76840964664873
Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,,1240,3.0,2.0,60.0,3.0,1240.0,4838.709677419355,8.889930994991275,6,8,1.1099916149508313,6.666666666666666,1.6326530612244896,2.0958835991646647,8.383568065880326,206.66666666666666,0.724907063197026,58.793824324306904
Built-up  Area,16-Oct,Electronic City Phase II,3 BHK,Brods W,1252,2.0,3.0,65.0,3.0,1252.0,5191.693290734825,6.168124948169198,2,35,3.831821356076909,2.2222222222222223,7.142857142857143,9.905124481433225,2.3607591902524674,250.4,2.4535315985130115,36.344816018236926
Super built-up  Area,Ready To Move,Canara Bank Colony,3 BHK,,1374,2.0,2.0,88.0,3.0,1374.0,6404.657933042213,3.9147336177469434,9,7,6.0852323030839965,10.0,1.4285714285714284,5.397025953714566,5.8375908355149475,274.8,0.13011152416356878,23.072097867337508
Super built-up  Area,18-Jul,8th Phase JP Nagar,1 BHK,Maian M,500,1.0,1.0,30.0,1.0,500.0,6000.0,9.924094252864299,5,11,0.07581935431339425,5.555555555555555,2.2448979591836733,2.0958835991646647,8.383568065880326,250.0,1.0594795539033457,56.80213893309553
Plot  Area,Ready To Move,Arekere,8 Bedroom,,1200,8.0,2.0,225.0,8.0,1200.0,18750.0,6.568305225025567,3,45,3.4316375955067957,3.333333333333333,9.183673469387756,9.905124481433225,2.3607591902524674,75.0,0.2973977695167286,58.55801076710171
Super built-up  Area,18-Dec,Hebbal,3 BHK,Magiaya,1355,3.0,2.0,83.87,3.0,1355.0,6189.667896678967,4.773723758673287,7,44,5.226234684338445,7.777777777777778,8.979591836734693,1.8365025034994318,8.58361347217452,225.83333333333334,3.2899628252788107,125.52607716272382
Super built-up  Area,Ready To Move,Banashankari,2 BHK,,1040,2.0,3.0,45.0,2.0,1040.0,4326.923076923077,5.312119392480211,8,5,4.68783436360321,8.88888888888889,1.0204081632653061,11.43300628590238,1.1823936830799007,260.0,1.3754646840148699,91.7539850906074
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Contsci,1350,2.0,2.0,68.0,2.0,1350.0,5037.037037037037,8.38382257600502,1,11,1.6161044397935398,1.1111111111111112,2.2448979591836733,1.8365025034994318,8.58361347217452,337.5,7.379182156133829,114.99938702430282
Super built-up  Area,18-Apr,Whitefield,4 BHK,Prtates,4003,6.0,3.0,300.0,4.0,4003.0,7494.379215588308,3.049305595653797,5,17,6.950667859040428,5.555555555555555,3.4693877551020407,1.8365025034994318,8.58361347217452,400.3,10.0,140.5804683445764
Super built-up  Area,Ready To Move,Hennur,3 BHK,JahtsHe,2400,3.0,0.0,135.0,3.0,2400.0,5625.0,8.83108456918524,6,7,1.168838553036242,6.666666666666666,1.4285714285714284,2.674899739877527,7.937006920694576,400.0,1.0223048327137545,35.30874922263129
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,90.0,3.0,1560.0,5769.2307692307695,7.790601451602293,1,49,2.209330728400262,1.1111111111111112,10.0,8.385304790667908,3.532906862592708,260.0,2.639405204460967,55.6771770505317
Super built-up  Area,17-Jul,Anandapura,2 BHK,ViensRK,1151,2.0,1.0,43.16,2.0,1151.0,3749.7827975673326,3.1112388182884434,8,26,6.888734097254725,8.88888888888889,5.306122448979592,9.905124481433225,2.3607591902524674,287.75,0.5018587360594796,18.40490214798555
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,,1360,2.0,2.0,47.59,3.0,1360.0,3499.264705882353,7.618380463204812,7,42,2.381553216043605,7.777777777777778,8.571428571428571,3.9673726639594435,6.940198457999553,272.0,3.4572490706319705,39.98928950609121
Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1250,2.0,2.0,60.0,2.0,1250.0,4800.0,5.010710852044663,6,16,4.9892455279088885,6.666666666666666,3.265306122448979,5.397025953714566,5.8375908355149475,312.5,0.055762081784386616,21.1266025033211
Super built-up  Area,19-Dec,Chandapura,3 BHK,SuVue S,1110,2.0,2.0,29.97,3.0,1110.0,2700.0,2.9268264629280782,3,44,7.073148057991202,3.333333333333333,8.979591836734693,9.905124481433225,2.3607591902524674,222.0,1.8587360594795537,28.699749672429213
